"REF_DATE","GEO","DGUID","Labour force characteristics","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-02","Sherbrooke, Quebec","2011S0503433","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445940","13.5.1.1","4.5","","","","1"
"2020-03","Sherbrooke, Quebec","2011S0503433","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445940","13.5.1.1","5.4","","","","1"
"2020-04","Sherbrooke, Quebec","2011S0503433","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445940","13.5.1.1","9.2","","","","1"
"2020-05","Sherbrooke, Quebec","2011S0503433","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445940","13.5.1.1","10.9","","","","1"
"2020-06","Sherbrooke, Quebec","2011S0503433","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445940","13.5.1.1","11.6","","","","1"
"2020-07","Sherbrooke, Quebec","2011S0503433","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445940","13.5.1.1","8.7","","","","1"
"2020-08","Sherbrooke, Quebec","2011S0503433","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445940","13.5.1.1","8.2","","","","1"
"2020-09","Sherbrooke, Quebec","2011S0503433","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445940","13.5.1.1","7.4","","","","1"
"2020-10","Sherbrooke, Quebec","2011S0503433","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445940","13.5.1.1","7.0","","","","1"
"2020-11","Sherbrooke, Quebec","2011S0503433","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445940","13.5.1.1","6.4","","","","1"
"2020-12","Sherbrooke, Quebec","2011S0503433","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445940","13.5.1.1","6.0","","","","1"
"2014-08","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","6.7","","","","1"
"2014-09","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","6.0","","","","1"
"2014-10","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","6.1","","","","1"
"2014-11","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","6.2","","","","1"
"2014-12","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","6.3","","","","1"
"2015-01","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","6.4","","","","1"
"2015-02","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","6.6","","","","1"
"2015-03","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","6.4","","","","1"
"2015-04","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","6.2","","","","1"
"2015-05","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","5.8","","","","1"
"2015-06","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","6.0","","","","1"
"2015-07","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","6.2","","","","1"
"2015-08","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","7.0","","","","1"
"2015-09","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","7.0","","","","1"
"2015-10","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","6.8","","","","1"
"2015-11","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","6.8","","","","1"
"2015-12","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","7.2","","","","1"
"2016-01","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","7.3","","","","1"
"2016-02","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","6.6","","","","1"
"2016-03","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","6.4","","","","1"
"2016-04","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","6.6","","","","1"
"2016-05","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","7.4","","","","1"
"2016-06","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","7.2","","","","1"
"2016-07","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","7.2","","","","1"
"2016-08","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","6.6","","","","1"
"2016-09","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","7.1","","","","1"
"2016-10","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","7.5","","","","1"
"2016-11","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","7.3","","","","1"
"2016-12","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","7.4","","","","1"
"2017-01","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","7.2","","","","1"
"2017-02","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","6.7","","","","1"
"2017-03","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","6.5","","","","1"
"2017-04","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","6.5","","","","1"
"2017-05","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","6.5","","","","1"
"2017-06","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","6.2","","","","1"
"2017-07","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","6.3","","","","1"
"2017-08","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","6.2","","","","1"
"2017-09","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","5.8","","","","1"
"2017-10","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","5.2","","","","1"
"2017-11","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","4.6","","","","1"
"2017-12","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","4.4","","","","1"
"2018-01","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","4.4","","","","1"
"2018-02","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","5.1","","","","1"
"2018-03","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","5.4","","","","1"
"2018-04","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","5.4","","","","1"
"2018-05","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","5.1","","","","1"
"2018-06","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","5.0","","","","1"
"2018-07","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","4.7","","","","1"
"2018-08","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","4.7","","","","1"
"2018-09","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","4.6","","","","1"
"2018-10","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","5.2","","","","1"
"2018-11","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","5.5","","","","1"
"2018-12","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","5.6","","","","1"
"2019-01","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","5.5","","","","1"
"2019-02","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","5.5","","","","1"
"2019-03","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","5.5","","","","1"
"2019-04","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","5.6","","","","1"
"2019-05","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","5.5","","","","1"
"2019-06","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","5.7","","","","1"
"2019-07","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","5.7","","","","1"
"2019-08","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","5.5","","","","1"
"2019-09","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","5.5","","","","1"
"2019-10","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","5.2","","","","1"
"2019-11","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","5.4","","","","1"
"2019-12","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","5.2","","","","1"
"2020-01","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","5.3","","","","1"
"2020-02","Trois-Rivières, Quebec","2011S0503442","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91445954","14.5.1.1","4.7","","","","1"
